reg_id,Регион,Вышестоящая комиссия,№ УИК,Число избирателей на январь,МН пришли,МН ушли,исключенные в течение 4 дней,"Число избирателей, внесенных в списки избирателей",10.00,12.00,15.00,18.00,"1. Число избирателей, включенных в список избирателей","2. Число избирательных бюллетеней, полученных участковой избирательной комиссией","3. Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно","4. Число избирательных бюллетеней, выданных в помещении для голосования в день голосования","5. Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования",6. Число погашенных избирательных бюллетеней,7. Число избирательных бюллетеней в переносных ящиках для голосования,8. Число бюллетеней в стационарных ящиках для голосования,9. Число недействительных избирательных бюллетеней,10. Число действительных избирательных бюллетеней,11. Число утраченных избирательных бюллетеней,"12. Число избирательных бюллетеней, не учтенных при получении",13. Бабурин Сергей Николаевич,14. Грудинин Павел Николаевич,15. Жириновский Владимир Вольфович,16. Путин Владимир Владимирович,17. Собчак Ксения Анатольевна,18. Сурайкин Максим Александрович,19. Титов Борис Юрьевич,20. Явлинский Григорий Алексеевич,vidano,yavka
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1577,2811,234,236,17,2794,"0,0372","0,1732","0,2934","0,5733",3033,2000,0,1811,22,167,22,1807,16,1813,0,0,18,188,73,1317,97,15,37,68,1833,"0,604352126607319"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1578,2392,241,284,37,2284,"0,0377","0,1125","0,2983","0,4611",2293,2000,0,1350,51,599,51,1274,7,1318,0,0,13,140,67,960,60,6,25,47,1401,"0,610989969472307"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1579,1893,377,233,22,1971,"0,0446","0,1521","0,4234","0,5645",1979,1500,0,1248,26,226,26,1248,11,1263,0,0,21,136,63,899,61,8,24,51,1274,"0,643759474482061"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1580,1690,197,256,20,1647,"0,0486","0,1784","0,4128","0,5472",1862,1500,0,1009,22,469,22,1006,8,1020,0,0,6,108,53,746,54,7,11,35,1031,"0,553705692803437"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1581,1708,122,122,2,1657,"0,0386","0,1526","0,3672","0,4395",1657,1500,0,895,22,583,22,895,12,905,0,0,12,73,37,719,30,7,10,17,917,"0,553409776704888"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1582,1548,134,234,4,1415,"0,0608","0,171","0,369","0,4754",1455,1200,0,770,20,410,20,769,10,779,0,0,4,63,44,618,17,7,10,16,790,"0,542955326460481"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1583,2013,196,177,17,1964,"0,0372","0,1389","0,3571","0,4726",1987,1500,0,1087,25,388,25,1087,10,1102,0,0,9,104,59,837,35,6,22,30,1112,"0,559637644690488"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1584,2203,129,291,6,1977,"0,04","0,1552","0,3761","0,472",2031,2000,0,1039,12,949,12,1036,11,1037,0,0,6,94,55,812,31,4,14,21,1051,"0,517479074347612"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1585,2093,126,290,6,1829,"0,0399","0,1602","0,3433","0,4866",1899,1500,0,974,4,522,4,969,20,953,0,0,7,87,56,729,30,2,16,26,978,"0,515007898894154"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1586,2856,195,327,46,2612,"0,0329","0,1861","0,3442","0,5055",2793,2000,0,1645,23,332,23,1522,17,1528,0,0,7,143,61,1182,77,6,24,28,1668,"0,597207303974221"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1587,2635,183,284,44,2428,"0,0428","0,1668","0,4048","0,5442",2429,2000,0,1475,125,400,125,1471,19,1577,0,0,13,140,78,1238,44,13,19,32,1600,"0,658707286949361"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1588,2569,188,170,43,2514,"0,0477","0,1436","0,4035","0,5365",2641,2000,0,1651,21,328,21,1527,16,1532,0,0,14,128,48,1218,65,8,28,23,1672,"0,633093525179856"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1589,2240,80,268,1,2023,"0,0425","0,2185","0,4258","0,553999999999999",2030,2000,0,1255,21,724,21,1236,17,1240,0,0,18,89,58,982,47,10,10,26,1276,"0,628571428571428"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1590,2187,124,161,6,2126,"0,0452","0,2039","0,4309","0,5649",2179,2000,0,1329,21,650,21,1329,14,1336,0,0,13,133,53,1041,41,11,13,31,1350,"0,619550252409362"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1591,2251,60,235,27,2009,"0,0363","0,2449","0,4652","0,6021",2034,2000,0,1315,43,642,43,1315,13,1345,0,0,13,116,61,1068,38,10,14,25,1358,"0,667649950835791"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1592,2101,111,164,1,2028,"0,0399","0,1519","0,3743","0,5194",2053,1500,0,1157,21,322,21,1155,11,1165,0,0,8,138,49,874,35,9,17,35,1178,"0,573794447150511"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1593,2205,79,237,3,2016,"0,0327","0,1269","0,402999999999999","0,5599",2117,2000,0,1239,29,732,29,1235,11,1253,0,0,15,136,55,960,46,8,10,23,1268,"0,598960793575814"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1594,2255,116,285,38,2004,"0,0299","0,1366","0,3726","0,5403",2018,2000,0,1200,34,766,34,1184,11,1207,0,0,5,115,55,943,47,6,18,18,1234,"0,611496531219028"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1595,2239,89,263,15,2033,"0,032","0,1549","0,4167","0,5961",2057,2000,0,1452,68,480,68,1452,25,1495,0,0,13,109,45,1211,50,5,21,41,1520,"0,738940204180845"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1596,2516,164,316,30,2276,"0,0554","0,1975","0,4557","0,6275",2329,2000,0,1528,17,455,17,1526,10,1533,0,0,12,138,63,1188,55,15,19,43,1545,"0,663374838986689"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1597,2731,132,271,24,2256,"0,0475","0,2223","0,4039","0,5684",2539,2000,0,1883,24,93,24,1845,22,1847,0,0,10,162,69,1472,55,14,20,45,1907,"0,751083103584088"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1598,2023,153,185,14,1955,"0,0409","0,1609","0,405","0,5323",2004,1500,0,1167,30,303,30,1167,12,1185,0,0,9,118,51,925,33,10,15,24,1197,"0,597305389221556"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1599,2255,240,324,3,2145,"0,0401","0,1611","0,4207","0,5761",2184,2000,0,1437,26,537,26,1437,11,1452,0,0,28,106,64,1112,45,21,29,47,1463,"0,669871794871794"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1600,2140,161,226,35,2003,"0,0524","0,1622","0,3612","0,5721",2102,1500,0,1244,16,240,16,1241,10,1247,0,0,6,133,53,952,38,6,14,45,1260,"0,599429115128449"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1601,2027,135,232,26,1842,"0,0516","0,1786","0,4462","0,5646",1887,1500,0,1257,13,230,13,1217,20,1210,0,0,8,116,47,926,52,4,20,37,1270,"0,673025967143614"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1602,2438,214,214,23,2367,"0,049","0,1799","0,4498","0,5422",2551,2000,0,1570,34,396,34,1570,24,1580,0,0,9,169,56,1198,72,8,19,49,1604,"0,628773030184241"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1603,2374,62,143,8,2265,"0,0362","0,1766","0,3976","0,5487",2460,2000,0,1349,22,629,22,1326,19,1329,0,0,10,123,51,1042,52,10,19,22,1371,"0,557317073170731"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1604,2384,119,262,36,2269,"0,0383","0,1748","0,3697","0,6886",2275,2000,0,1599,34,367,34,1485,17,1502,0,0,18,139,56,1176,40,18,24,31,1633,"0,717802197802197"
78,город Санкт-Петербург,24 Территориальная избирательная комиссия №24,1605,1,0,0,0,159,"0,044","0,0692","0,1509","0,7484",159,500,0,35,86,379,86,34,2,118,0,0,1,10,4,87,10,1,2,3,121,"0,761006289308176"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,973,2003,77,247,5,1674,"0,0245","0,2027","0,4458","0,6224",1687,1900,0,1160,58,682,58,1160,11,1207,0,0,11,77,66,976,47,10,10,10,1218,"0,721991701244813"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,974,1954,73,262,3,1607,"0,033","0,1685","0,4062","0,5877",1636,1900,0,1031,36,833,36,1031,17,1050,0,0,6,81,40,842,39,6,11,25,1067,"0,652200488997555"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,975,1760,127,278,3,1440,"0,0417","0,1644","0,4434","0,4434",1441,1700,0,947,52,701,52,947,25,974,0,0,7,76,47,759,31,8,9,37,999,"0,693268563497571"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,976,2515,120,421,4,1995,"0,0481","0,1994","0,4903","0,64",2011,2500,0,1433,26,1041,26,1433,18,1441,0,0,14,126,65,1097,59,14,25,41,1459,"0,725509696668324"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,977,1923,248,215,5,1659,"0,0609","0,1895","0,4355","0,5697",1908,1900,0,1198,30,672,30,1198,27,1201,0,0,15,93,59,928,42,10,21,33,1228,"0,643605870020964"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,978,2148,110,262,8,1786,"0,0207","0,2065","0,418","0,542999999999999",1897,2100,0,1159,18,923,18,1137,9,1146,0,0,6,81,58,904,41,3,16,37,1177,"0,620453347390616"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,979,2248,58,270,5,1899,"0,0511","0,1918","0,393999999999999","0,5391",1957,2200,0,1221,22,957,22,1220,19,1223,0,0,10,113,51,928,52,7,17,45,1243,"0,635155850792028"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,980,2040,133,320,1,1666,"0,027","0,2335","0,429","0,5827",1803,2000,0,1134,64,802,64,1134,5,1193,0,0,7,96,64,934,43,5,14,30,1198,"0,664448141985579"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,981,1435,70,133,2,1247,"0,0321","0,1632","0,4033","0,5489",1321,1400,0,809,58,533,58,806,4,860,0,0,5,73,45,658,27,7,17,28,867,"0,656320968962906"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,982,2090,134,266,3,1729,"0,0324","0,157","0,4526","0,6394",1739,2000,0,1210,36,754,36,1210,14,1232,0,0,15,98,36,970,44,6,24,39,1246,"0,716503737780333"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,983,1879,62,274,4,1505,"0,0259","0,2256","0,4151","0,5567",1505,1800,0,964,35,801,35,964,6,993,0,0,7,96,60,736,44,8,13,29,999,"0,663787375415282"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,984,1623,189,276,2,1239,"0,0331","0,3376","0,3676","0,5308",1428,1600,0,815,5,780,5,815,13,807,0,0,6,110,44,565,39,1,19,23,820,"0,57422969187675"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,985,2153,78,307,3,1714,"0,0362","0,1776","0,4311","0,5711",1715,2000,0,1154,33,813,33,1154,8,1179,0,0,10,127,48,885,42,9,14,44,1187,"0,692128279883381"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,986,1990,99,233,1,1662,"0,0283","0,1464","0,4296","0,5159",1762,1900,0,1172,28,700,28,1157,21,1164,0,0,11,111,45,882,50,3,19,43,1200,"0,681044267877412"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,987,1212,131,176,3,992,"0,0514","0,2704","0,4533","0,6109",1123,1200,0,755,47,398,44,755,16,783,0,0,9,61,19,620,33,14,10,17,802,"0,714158504007123"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,988,2227,46,263,5,1869,"0,0251","0,2663","0,4157","0,5514",1947,2200,0,1206,46,948,46,1206,20,1232,0,0,18,101,59,975,30,6,19,24,1252,"0,643040575243965"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,989,1382,60,253,1,1050,"0,0305","0,166","0,4468","0,591",1110,1300,0,737,27,536,27,736,13,750,0,0,11,65,45,576,26,5,7,15,764,"0,688288288288288"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,990,2050,78,338,2,1644,"0,0207","0,2622","0,4332","0,6016",1722,2000,0,1188,24,788,24,1185,17,1192,0,0,13,101,52,894,50,13,27,42,1212,"0,70383275261324"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,991,2125,95,203,4,1828,"0,0224","0,1437","0,3921","0,532999999999999",1915,2000,0,1182,20,798,20,1182,15,1187,0,0,7,105,53,907,40,10,22,43,1202,"0,627676240208877"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,992,2038,75,294,5,1676,"0,0328","0,1296","0,4083","0,5444",1688,2000,0,1022,24,954,24,1022,22,1024,0,0,8,102,44,762,47,6,13,42,1046,"0,619668246445497"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,993,2276,154,355,6,1830,"0,0235","0,2873","0,4557","0,6273",1988,2200,0,1408,45,747,45,1408,18,1435,0,0,17,108,66,1138,42,9,16,39,1453,"0,730885311871227"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,994,2241,86,323,3,1839,"0,0245","0,2717","0,4773","0,6281",1936,2200,0,1345,15,840,15,1343,17,1341,0,0,11,121,66,1014,43,9,27,50,1360,"0,702479338842975"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,995,2120,48,304,4,1768,"0,0311","0,1575","0,4389","0,5891",1818,2100,0,1203,20,877,20,1202,19,1203,0,0,14,112,50,936,41,9,6,35,1223,"0,672717271727172"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,996,2117,209,217,6,1849,"0,0698","0,2876","0,4857","0,5936",2083,2100,0,1396,79,625,79,1396,17,1458,0,0,18,124,59,1146,43,8,22,38,1475,"0,7081132981277"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,997,1522,146,318,6,1152,"0,0486","0,2462","0,467","0,6605",1304,1500,0,917,34,549,34,917,9,942,0,0,6,80,44,734,42,1,14,21,951,"0,729294478527607"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,998,1997,148,261,6,1676,"0,0543","0,2605","0,3657","0,5241",1824,1900,0,1037,52,811,52,1037,8,1081,0,0,8,91,57,848,36,5,15,21,1089,"0,59703947368421"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,999,2180,121,266,3,1818,"0,0583","0,1734","0,4074","0,5348",1818,2100,0,1178,16,906,16,1178,13,1181,0,0,8,90,65,927,40,5,16,30,1194,"0,656765676567656"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1000,2230,134,238,6,1866,"0,0397","0,1562","0,4071","0,5395",2033,2100,0,1248,26,826,26,1246,16,1256,0,0,16,127,43,948,56,4,21,41,1274,"0,626660108214461"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1001,2194,79,264,6,1811,"0,0337","0,2538","0,3079","0,558999999999999",1832,2100,0,1167,20,913,20,1167,21,1166,0,0,9,110,52,881,55,4,23,32,1187,"0,647925764192139"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1002,2359,349,347,7,1882,"0,0393","0,2982","0,5653","0,696",1957,2300,0,1506,20,774,20,1505,10,1515,0,0,11,113,74,1166,60,12,28,51,1526,"0,779764946346448"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1003,2120,241,398,3,1574,"0,0508","0,1833","0,5973","0,7396",1930,2000,0,1354,105,541,105,1344,20,1429,0,0,15,110,59,1127,61,8,18,31,1459,"0,755958549222797"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1004,1850,75,221,6,1538,"0,0423","0,2072","0,4131","0,5927",1539,1800,0,991,92,717,92,991,12,1071,0,0,11,104,65,807,36,7,12,29,1083,"0,703703703703703"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1005,2038,153,315,8,1603,"0,0424","0,1947","0,3702","0,6882",1756,2000,0,1285,19,696,19,1283,14,1288,0,0,7,103,41,1031,58,3,18,27,1304,"0,74259681093394"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1006,2008,89,345,4,1567,"0,0415","0,2421","0,4547","0,6147",1656,1900,0,1151,51,698,51,1151,13,1189,0,0,10,114,59,913,41,8,13,31,1202,"0,725845410628019"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1007,1411,96,122,3,1247,"0,0361","0,2179","0,4786","0,5832",1265,1400,0,812,13,575,12,812,10,814,0,0,9,76,45,610,24,5,18,27,825,"0,652173913043478"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1008,2127,87,311,7,1759,"0,0244","0,2393","0,4233","0,5779",1772,2100,0,1150,93,857,93,1145,16,1222,0,0,10,88,57,972,34,10,16,35,1243,"0,701467268623024"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1009,2004,126,186,5,1699,"0,0406","0,1647","0,4208","0,5688",1825,1900,0,1189,19,692,19,1189,26,1182,0,0,13,104,34,915,52,3,17,44,1208,"0,661917808219178"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1010,2002,104,241,8,1695,"0,0419","0,2546","0,4356","0,586",1807,2000,0,1202,25,773,25,1202,9,1218,0,0,9,120,63,913,53,7,12,41,1227,"0,679026009961261"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1011,1204,90,133,3,1002,"0,0429","0,1887","0,4648","0,602",1093,1200,0,721,22,457,22,721,4,739,0,0,9,79,20,569,33,3,4,22,743,"0,679780420860018"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1012,1537,109,314,1,1169,"0,0436","0,1807","0,5355","0,6267",1213,1500,0,836,14,650,14,836,11,839,0,0,6,85,35,632,24,5,20,32,850,"0,700741962077493"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1013,2012,74,220,3,1723,"0,0679","0,1369","0,3812","0,5504",1797,2000,0,1137,131,732,131,1137,17,1251,0,0,12,99,62,992,28,7,16,35,1268,"0,705620478575403"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1014,1947,78,243,5,1615,"0,0241","0,2093","0,4271","0,5978",1693,1900,0,1120,29,751,29,1120,16,1133,0,0,7,89,54,894,38,5,16,30,1149,"0,678676904902539"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1015,1787,71,164,2,1532,"0,0352","0,0901","0,4243","0,6019",1605,1700,0,1030,64,606,64,1030,6,1088,0,0,7,73,50,888,32,9,9,20,1094,"0,681619937694704"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1016,1977,89,207,1,1683,"0,0291","0,2596","0,3902","0,5338",1686,1900,0,1016,84,800,84,1014,11,1087,0,0,14,77,49,865,29,3,18,32,1100,"0,652431791221826"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1017,1478,172,144,2,1259,"0,0214","0,3082","0,455","0,6211",1491,1400,0,986,5,409,5,985,14,976,0,0,6,83,41,745,55,5,19,22,991,"0,664654594232059"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1018,2265,55,256,5,1884,"0,0255","0,1977","0,4265","0,5812",1945,2200,0,1243,85,872,85,1241,19,1307,0,0,16,95,60,1034,48,8,16,30,1328,"0,682776349614395"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1019,2021,84,261,6,1666,"0,0462","0,2049","0,3976","0,5436",1753,2000,0,1066,47,887,47,1066,18,1095,0,0,6,108,49,825,52,8,16,31,1113,"0,634911580148317"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1020,2205,133,214,5,1907,"0,0446","0,163","0,4045","0,5891",2042,2200,0,1262,25,913,25,1252,18,1259,0,0,10,120,54,959,51,7,15,43,1287,"0,630264446620959"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1021,2294,165,221,0,1937,"0,0212","0,2435","0,4189","0,5896",2112,2200,0,1393,26,781,26,1393,22,1397,0,0,8,143,69,1016,80,10,26,45,1419,"0,671875"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1022,2116,85,143,5,1925,"0,0244","0,2171","0,3814","0,5321",2011,2100,0,1207,158,735,158,1204,7,1355,0,0,11,109,52,1077,51,15,13,27,1365,"0,678766782695176"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1023,2087,186,260,1,1727,"0,0226","0,2974","0,5339","0,6912",1742,2000,0,1348,31,621,31,1346,23,1354,0,0,10,117,47,1045,59,13,22,41,1379,"0,791618828932261"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1024,2024,111,237,4,1741,"0,0517","0,1396","0,4422","0,5994",1755,2000,0,1162,29,809,29,1162,13,1178,0,0,8,89,53,951,31,7,13,26,1191,"0,678632478632478"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1025,1842,133,247,2,1561,"0,0384","0,2706","0,4886","0,6449",1574,1800,0,1135,38,627,38,1135,15,1158,0,0,13,112,44,902,37,11,6,33,1173,"0,745235069885641"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1026,2210,65,290,8,1854,"0,0378","0,1651","0,4474","0,5682",1920,2200,0,1254,20,926,20,1251,18,1253,0,0,15,124,46,958,46,10,24,30,1274,"0,663541666666666"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1027,2165,148,253,3,1878,"0,0213","0,1885","0,4685","0,6358",1884,2100,0,1305,33,762,33,1304,12,1325,0,0,17,112,59,1004,69,7,14,43,1338,"0,710191082802547"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1028,1396,113,124,4,1223,"0,0303","0,2528","0,5145","0,6276",1238,1400,0,855,25,520,25,854,9,870,0,0,5,65,42,693,21,7,11,26,880,"0,710823909531502"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1029,1594,78,146,4,1401,"0,0236","0,1696","0,4201","0,5398",1434,1500,0,868,23,609,23,868,9,882,0,0,8,73,39,690,29,8,8,27,891,"0,621338912133891"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1030,2019,189,238,6,1729,"0,0468","0,2018","0,4931","0,6422",1744,2000,0,1249,10,741,10,1249,19,1240,0,0,9,122,63,917,51,11,25,42,1259,"0,72190366972477"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1031,1988,37,238,4,1695,"0,0442","0,1803","0,2385","0,5196",1687,2000,0,987,23,990,23,987,11,999,0,0,10,83,45,796,20,9,20,16,1010,"0,598695909899229"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1032,2213,75,262,5,1899,"0,03","0,237","0,4504","0,5892",1916,2200,0,1244,25,931,25,1242,17,1250,0,0,11,110,63,932,50,8,24,52,1269,"0,662317327766179"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1033,2422,105,289,7,2100,"0,0286","0,2107","0,4148","0,5984",2215,2400,0,1422,20,958,20,1422,17,1425,0,0,12,115,44,1116,61,5,24,48,1442,"0,651015801354401"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1034,2092,119,247,6,1816,"0,0281","0,2418","0,5262","0,6212",1947,2100,0,1248,64,788,64,1248,15,1297,0,0,12,101,66,1022,39,6,18,33,1312,"0,673857216230097"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1035,2147,138,264,5,1843,"0,038","0,204","0,4679","0,627",1981,2100,0,1328,43,729,43,1328,22,1349,0,0,14,116,63,1026,64,6,23,37,1371,"0,692074709742554"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1036,1902,54,220,8,1624,"0,0252","0,2283","0,4792","0,6117",1638,1900,0,1076,73,751,73,1076,11,1138,0,0,8,116,42,886,36,6,17,27,1149,"0,701465201465201"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1037,1643,153,213,5,1403,"0,0228","0,184","0,3447","0,4724",1406,1600,0,818,91,691,91,818,13,896,0,0,3,71,46,714,23,3,21,15,909,"0,64651493598862"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1038,2091,116,288,4,1753,"0,0445","0,1773","0,4822","0,6098",1771,2100,0,1207,68,825,68,1207,15,1260,0,0,15,115,46,992,36,12,20,24,1275,"0,719932241671372"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1039,1837,128,194,6,1610,"0,0273","0,1602","0,5034","0,6722",1629,1800,0,1125,66,609,66,1124,15,1175,0,0,13,115,37,874,52,3,29,52,1191,"0,731123388581952"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1040,1213,48,165,1,1007,"0,0278","0,1729","0,4482","0,6572",1012,1200,0,677,61,462,59,677,11,725,0,0,11,39,29,586,32,5,8,15,738,"0,729249011857707"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1041,2585,92,348,4,2254,"0,0293","0,1461","0,4269","0,5783",2256,2600,0,1473,81,1046,81,1466,29,1518,0,0,12,135,65,1193,55,11,13,34,1554,"0,688829787234042"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1042,2303,146,221,3,2046,"0,0283","0,1667","0,3805","0,5192",2192,2300,0,1310,136,854,136,1309,24,1421,0,0,12,112,77,1076,66,16,29,33,1446,"0,659671532846715"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1043,1543,157,216,1,1320,"0,0432","0,1386","0,377","0,5991",1342,1500,0,894,32,574,32,862,13,881,0,0,7,73,37,676,47,2,10,29,926,"0,690014903129657"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1044,1527,141,144,6,1337,"0,0276","0,1472","0,4746","0,5668",1524,1500,0,896,55,549,55,896,7,944,0,0,15,91,54,714,36,3,9,22,951,"0,624015748031496"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1045,2087,203,298,4,2111,"0,0332","0,163999999999999","0,4322","0,605",2314,2500,0,1523,98,879,98,1523,31,1590,0,0,13,163,100,1221,37,8,21,27,1621,"0,700518582541054"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1046,2536,137,364,6,2157,"0,0556","0,3105","0,5184","0,6389",2174,2600,0,1490,21,1089,21,1487,18,1490,0,0,9,187,84,1138,35,9,14,14,1511,"0,695032198712051"
78,город Санкт-Петербург,25 Территориальная избирательная комиссия №25,1047,526,89,95,2,382,"0,1047","0,3441","0,5708","0,6956",498,500,0,344,13,143,13,343,1,355,0,0,3,32,14,285,13,1,3,4,357,"0,716867469879518"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1145,1985,101,151,13,1842,"0,0558","0,1868","0,3765","0,5171",1870,1900,0,1102,29,769,29,1102,14,1117,0,0,8,92,49,875,42,7,19,25,1131,"0,604812834224599"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1146,1863,150,112,5,1704,"0,0458","0,1536","0,4024","0,5354",1745,1700,0,1041,34,625,34,1040,11,1063,0,0,6,87,53,829,37,10,14,27,1075,"0,616045845272206"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1147,1978,88,106,7,1860,"0,0285","0,1293","0,4015","0,5386",1904,1800,0,1130,28,642,28,1130,13,1145,0,0,11,96,38,893,32,8,23,44,1158,"0,608193277310924"
78,город Санкт-Петербург,26 Территориальная избирательная комиссия №26,1148,1987,142,121,11,1948,"0,0406","0,1466","0,3749","0,5124",1970,1900,0,1134,24,742,24,1134,6,1152,0,0,6,112,45,882,44,8,18,37,1158,"0,587817258883248"
