Вышестоящая комиссия,№ УИК,vidano,yavka,puten
24 Территориальная избирательная комиссия №24,1565,1028,"0,624924012158054","0,72444011684518"
24 Территориальная избирательная комиссия №24,1566,850,"0,654853620955315","0,713443396226415"
24 Территориальная избирательная комиссия №24,1567,945,"0,631684491978609","0,699152542372881"
24 Территориальная избирательная комиссия №24,1568,1082,"0,724715338245144","0,794634597594819"
24 Территориальная избирательная комиссия №24,1569,1185,"0,555555555555555","0,725888324873096"
24 Территориальная избирательная комиссия №24,1570,1048,"0,626794258373205","0,755747126436781"
24 Территориальная избирательная комиссия №24,1571,1099,"0,618806306306306","0,738853503184713"
24 Территориальная избирательная комиссия №24,1572,1273,"0,573423423423423","0,77437106918239"
24 Территориальная избирательная комиссия №24,1573,1228,"0,62020202020202","0,804560260586319"
24 Территориальная избирательная комиссия №24,1574,966,"0,619230769230769","0,768431983385254"
24 Территориальная избирательная комиссия №24,1575,916,"0,576100628930817","0,814410480349344"
24 Территориальная избирательная комиссия №24,1576,1366,"0,608192341941228","0,736263736263736"
24 Территориальная избирательная комиссия №24,1577,1833,"0,604352126607319","0,720065609622744"
24 Территориальная избирательная комиссия №24,1578,1401,"0,610989969472307","0,724528301886792"
24 Территориальная избирательная комиссия №24,1579,1274,"0,643759474482061","0,705651491365777"
24 Территориальная избирательная комиссия №24,1580,1031,"0,553705692803437","0,72568093385214"
24 Территориальная избирательная комиссия №24,1581,917,"0,553409776704888","0,784078516902944"
24 Территориальная избирательная комиссия №24,1582,790,"0,542955326460481","0,783269961977186"
24 Территориальная избирательная комиссия №24,1583,1112,"0,559637644690488","0,752697841726618"
24 Территориальная избирательная комиссия №24,1584,1051,"0,517479074347612","0,774809160305343"
24 Территориальная избирательная комиссия №24,1585,978,"0,515007898894154","0,749229188078108"
24 Территориальная избирательная комиссия №24,1586,1668,"0,597207303974221","0,76504854368932"
24 Территориальная избирательная комиссия №24,1587,1600,"0,658707286949361","0,775689223057644"
24 Территориальная избирательная комиссия №24,1588,1672,"0,633093525179856","0,786821705426356"
24 Территориальная избирательная комиссия №24,1589,1276,"0,628571428571428","0,781225139220366"
24 Территориальная избирательная комиссия №24,1590,1350,"0,619550252409362","0,771111111111111"
24 Территориальная избирательная комиссия №24,1591,1358,"0,667649950835791","0,786450662739322"
24 Территориальная избирательная комиссия №24,1592,1178,"0,573794447150511","0,743197278911564"
24 Территориальная избирательная комиссия №24,1593,1268,"0,598960793575814","0,759493670886076"
24 Территориальная избирательная комиссия №24,1594,1234,"0,611496531219028","0,774220032840722"
24 Территориальная избирательная комиссия №24,1595,1520,"0,738940204180845","0,796710526315789"
24 Территориальная избирательная комиссия №24,1596,1545,"0,663374838986689","0,769928710304601"
24 Территориальная избирательная комиссия №24,1597,1907,"0,751083103584088","0,787586944890315"
24 Территориальная избирательная комиссия №24,1598,1197,"0,597305389221556","0,772765246449457"
24 Территориальная избирательная комиссия №24,1599,1463,"0,669871794871794","0,760082023239918"
24 Территориальная избирательная комиссия №24,1600,1260,"0,599429115128449","0,757358790771678"
24 Территориальная избирательная комиссия №24,1601,1270,"0,673025967143614","0,752845528455284"
24 Территориальная избирательная комиссия №24,1602,1604,"0,628773030184241","0,746882793017456"
24 Территориальная избирательная комиссия №24,1603,1371,"0,557317073170731","0,772997032640949"
24 Территориальная избирательная комиссия №24,1604,1633,"0,717802197802197","0,774193548387096"
24 Территориальная избирательная комиссия №24,1605,121,"0,761006289308176","0,725"
25 Территориальная избирательная комиссия №25,973,1218,"0,721991701244813","0,801313628899835"
25 Территориальная избирательная комиссия №25,974,1067,"0,652200488997555","0,78912839737582"
25 Территориальная избирательная комиссия №25,975,999,"0,693268563497571","0,759759759759759"
25 Территориальная избирательная комиссия №25,976,1459,"0,725509696668324","0,751884852638793"
25 Территориальная избирательная комиссия №25,977,1228,"0,643605870020964","0,755700325732899"
25 Территориальная избирательная комиссия №25,978,1177,"0,620453347390616","0,782683982683982"
25 Территориальная избирательная комиссия №25,979,1243,"0,635155850792028","0,747181964573268"
25 Территориальная избирательная комиссия №25,980,1198,"0,664448141985579","0,779632721202003"
25 Территориальная избирательная комиссия №25,981,867,"0,656320968962906","0,761574074074074"
25 Территориальная избирательная комиссия №25,982,1246,"0,716503737780333","0,778491171749598"
25 Территориальная избирательная комиссия №25,983,999,"0,663787375415282","0,736736736736736"
25 Территориальная избирательная комиссия №25,984,820,"0,57422969187675","0,689024390243902"
25 Территориальная избирательная комиссия №25,985,1187,"0,692128279883381","0,745577085088458"
25 Территориальная избирательная комиссия №25,986,1200,"0,681044267877412","0,744303797468354"
25 Территориальная избирательная комиссия №25,987,802,"0,714158504007123","0,775969962453066"
25 Территориальная избирательная комиссия №25,988,1252,"0,643040575243965","0,778753993610223"
25 Территориальная избирательная комиссия №25,989,764,"0,688288288288288","0,754914809960681"
25 Территориальная избирательная комиссия №25,990,1212,"0,70383275261324","0,739454094292804"
25 Территориальная избирательная комиссия №25,991,1202,"0,627676240208877","0,754575707154742"
25 Территориальная избирательная комиссия №25,992,1046,"0,619668246445497","0,728489483747609"
25 Территориальная избирательная комиссия №25,993,1453,"0,730885311871227","0,783207157604955"
25 Территориальная избирательная комиссия №25,994,1360,"0,702479338842975","0,746686303387334"
25 Территориальная избирательная комиссия №25,995,1223,"0,672717271727172","0,76595744680851"
25 Территориальная избирательная комиссия №25,996,1475,"0,7081132981277","0,776949152542372"
25 Территориальная избирательная комиссия №25,997,951,"0,729294478527607","0,771819137749737"
25 Территориальная избирательная комиссия №25,998,1089,"0,59703947368421","0,778696051423324"
25 Территориальная избирательная комиссия №25,999,1194,"0,656765676567656","0,776381909547738"
25 Территориальная избирательная комиссия №25,1000,1274,"0,626660108214461","0,745283018867924"
25 Территориальная избирательная комиссия №25,1001,1187,"0,647925764192139","0,742207245155855"
25 Территориальная избирательная комиссия №25,1002,1526,"0,779764946346448","0,764590163934426"
25 Территориальная избирательная комиссия №25,1003,1459,"0,755958549222797","0,777777777777777"
25 Территориальная избирательная комиссия №25,1004,1083,"0,703703703703703","0,745152354570637"
25 Территориальная избирательная комиссия №25,1005,1304,"0,74259681093394","0,791858678955453"
25 Территориальная избирательная комиссия №25,1006,1202,"0,725845410628019","0,759567387687188"
25 Территориальная избирательная комиссия №25,1007,825,"0,652173913043478","0,740291262135922"
25 Территориальная избирательная комиссия №25,1008,1243,"0,701467268623024","0,78513731825525"
25 Территориальная избирательная комиссия №25,1009,1208,"0,661917808219178","0,757450331125827"
25 Территориальная избирательная комиссия №25,1010,1227,"0,679026009961261","0,744091279543602"
25 Территориальная избирательная комиссия №25,1011,743,"0,679780420860018","0,765814266487214"
25 Территориальная избирательная комиссия №25,1012,850,"0,700741962077493","0,743529411764705"
25 Территориальная избирательная комиссия №25,1013,1268,"0,705620478575403","0,782334384858044"
25 Территориальная избирательная комиссия №25,1014,1149,"0,678676904902539","0,778067885117493"
25 Территориальная избирательная комиссия №25,1015,1094,"0,681619937694704","0,811700182815356"
25 Территориальная избирательная комиссия №25,1016,1100,"0,652431791221826","0,787795992714025"
25 Территориальная избирательная комиссия №25,1017,991,"0,664654594232059","0,752525252525252"
25 Территориальная избирательная комиссия №25,1018,1328,"0,682776349614395","0,779788838612368"
25 Территориальная избирательная комиссия №25,1019,1113,"0,634911580148317","0,741239892183288"
25 Территориальная избирательная комиссия №25,1020,1287,"0,630264446620959","0,750978856695379"
25 Территориальная избирательная комиссия №25,1021,1419,"0,671875","0,71599718111346"
25 Территориальная избирательная комиссия №25,1022,1365,"0,678766782695176","0,790748898678414"
25 Территориальная избирательная комиссия №25,1023,1379,"0,791618828932261","0,758896151053013"
25 Территориальная избирательная комиссия №25,1024,1191,"0,678632478632478","0,798488664987405"
25 Территориальная избирательная комиссия №25,1025,1173,"0,745235069885641","0,768968456947996"
25 Территориальная избирательная комиссия №25,1026,1274,"0,663541666666666","0,753737214791502"
25 Территориальная избирательная комиссия №25,1027,1338,"0,710191082802547","0,7509349289454"
25 Территориальная избирательная комиссия №25,1028,880,"0,710823909531502","0,78839590443686"
25 Территориальная избирательная комиссия №25,1029,891,"0,621338912133891","0,774410774410774"
25 Территориальная избирательная комиссия №25,1030,1259,"0,72190366972477","0,72835583796664"
25 Территориальная избирательная комиссия №25,1031,1010,"0,598695909899229","0,788118811881188"
25 Территориальная избирательная комиссия №25,1032,1269,"0,662317327766179","0,73559589581689"
25 Территориальная избирательная комиссия №25,1033,1442,"0,651015801354401","0,773925104022191"
25 Территориальная избирательная комиссия №25,1034,1312,"0,673857216230097","0,778963414634146"
25 Территориальная избирательная комиссия №25,1035,1371,"0,692074709742554","0,74835886214442"
25 Территориальная избирательная комиссия №25,1036,1149,"0,701465201465201","0,771105308964316"
25 Территориальная избирательная комиссия №25,1037,909,"0,64651493598862","0,785478547854785"
25 Территориальная избирательная комиссия №25,1038,1275,"0,719932241671372","0,778039215686274"
25 Территориальная избирательная комиссия №25,1039,1191,"0,731123388581952","0,734453781512605"
25 Территориальная избирательная комиссия №25,1040,738,"0,729249011857707","0,796195652173913"
25 Территориальная избирательная комиссия №25,1041,1554,"0,688829787234042","0,771170006464124"
25 Территориальная избирательная комиссия №25,1042,1446,"0,659671532846715","0,744636678200692"
25 Территориальная избирательная комиссия №25,1043,926,"0,690014903129657","0,756152125279642"
25 Территориальная избирательная комиссия №25,1044,951,"0,624015748031496","0,750788643533123"
25 Территориальная избирательная комиссия №25,1045,1621,"0,700518582541054","0,753238741517581"
25 Территориальная избирательная комиссия №25,1046,1511,"0,695032198712051","0,754641909814323"
25 Территориальная избирательная комиссия №25,1047,357,"0,716867469879518","0,800561797752809"
26 Территориальная избирательная комиссия №26,1145,1131,"0,604812834224599","0,773651635720601"
26 Территориальная избирательная комиссия №26,1146,1075,"0,616045845272206","0,771880819366852"
26 Территориальная избирательная комиссия №26,1147,1158,"0,608193277310924","0,771157167530224"
26 Территориальная избирательная комиссия №26,1148,1158,"0,587817258883248","0,761658031088082"
26 Территориальная избирательная комиссия №26,1149,1241,"0,596634615384615","0,760483870967742"
26 Территориальная избирательная комиссия №26,1150,1280,"0,597293513765748","0,76484375"
26 Территориальная избирательная комиссия №26,1151,1258,"0,587301587301587","0,738228252194732"
26 Территориальная избирательная комиссия №26,1152,1118,"0,57688338493292","0,78692927484333"
26 Территориальная избирательная комиссия №26,1153,1435,"0,590534979423868","0,776306620209059"
26 Территориальная избирательная комиссия №26,1154,1435,"0,66682156133829","0,788153310104529"
26 Территориальная избирательная комиссия №26,1155,1082,"0,592227695675971","0,795748613678373"
26 Территориальная избирательная комиссия №26,1156,1094,"0,606766500277315","0,761425959780621"
26 Территориальная избирательная комиссия №26,1157,1011,"0,619105939987752","0,766567754698318"
26 Территориальная избирательная комиссия №26,1158,1274,"0,600943396226415","0,785714285714285"
26 Территориальная избирательная комиссия №26,1159,1218,"0,603867129400099","0,734811165845648"
26 Территориальная избирательная комиссия №26,1160,1482,"0,644347826086956","0,767206477732793"
26 Территориальная избирательная комиссия №26,1161,1159,"0,634026258205689","0,778929188255613"
26 Территориальная избирательная комиссия №26,1162,1109,"0,600108225108225","0,779080252479711"
26 Территориальная избирательная комиссия №26,1163,1024,"0,599882835383714","0,764705882352941"
26 Территориальная избирательная комиссия №26,1164,540,"0,854430379746835","0,746296296296296"
26 Территориальная избирательная комиссия №26,1165,1066,"0,588625069022639","0,769953051643192"
26 Территориальная избирательная комиссия №26,1166,1281,"0,621844660194174","0,766588602654176"
26 Территориальная избирательная комиссия №26,1167,1427,"0,597821533305404","0,750877192982456"
26 Территориальная избирательная комиссия №26,1168,1368,"0,616771866546438","0,763716166788588"
26 Территориальная избирательная комиссия №26,1169,1491,"0,630177514792899","0,747149564050972"
26 Территориальная избирательная комиссия №26,1170,1103,"0,586390217969165","0,77"
26 Территориальная избирательная комиссия №26,1171,1380,"0,562347188264058","0,781000725163161"
26 Территориальная избирательная комиссия №26,1172,614,"0,977707006369426","0,884364820846905"
26 Территориальная избирательная комиссия №26,1173,987,"0,564645308924485","0,743667679837892"
26 Территориальная избирательная комиссия №26,1174,1092,"0,586466165413533","0,767399267399267"
26 Территориальная избирательная комиссия №26,1175,966,"0,536666666666666","0,744306418219461"
26 Территориальная избирательная комиссия №26,1176,1108,"0,621773288439955","0,775067750677506"
26 Территориальная избирательная комиссия №26,1177,1040,"0,613931523022432","0,767307692307692"
26 Территориальная избирательная комиссия №26,1178,1076,"0,558091286307054","0,77953488372093"
26 Территориальная избирательная комиссия №26,1179,632,"0,617790811339198","0,789556962025316"
26 Территориальная избирательная комиссия №26,1180,954,"0,485496183206106","0,777544596012591"
26 Территориальная избирательная комиссия №26,1181,1574,"0,707415730337078","0,73125794155019"
26 Территориальная избирательная комиссия №26,1182,1211,"0,595378564405113","0,748142031379025"
26 Территориальная избирательная комиссия №26,1183,563,"0,606027987082884","0,762923351158645"
26 Территориальная избирательная комиссия №26,1184,1291,"0,588959854014598","0,790859798605732"
26 Территориальная избирательная комиссия №26,1185,615,"0,627551020408163","0,775609756097561"
26 Территориальная избирательная комиссия №26,1186,995,"0,626574307304785","0,782696177062374"
26 Территориальная избирательная комиссия №26,1187,1410,"0,613043478260869","0,772340425531914"
26 Территориальная избирательная комиссия №26,1188,1758,"0,618143459915611","0,766211604095563"
26 Территориальная избирательная комиссия №26,1189,1669,"0,614054451802796","0,761390887290167"
26 Территориальная избирательная комиссия №26,1193,598,"0,547619047619047","0,757118927973199"
26 Территориальная избирательная комиссия №26,1194,1067,"0,615695326024235","0,76663542642924"
26 Территориальная избирательная комиссия №26,1195,980,"0,604565083281924","0,771750255885363"
26 Территориальная избирательная комиссия №26,1196,1155,"0,599688473520249","0,786147186147186"
26 Территориальная избирательная комиссия №26,1197,908,"0,552647595861229","0,747519294377067"
26 Территориальная избирательная комиссия №26,1198,1108,"0,592513368983957","0,767631103074141"
26 Территориальная избирательная комиссия №26,1199,1158,"0,558610709117221","0,805699481865285"
26 Территориальная избирательная комиссия №26,1200,991,"0,540938864628821","0,79313824419778"
26 Территориальная избирательная комиссия №26,1201,1015,"0,59322033898305","0,741871921182266"
26 Территориальная избирательная комиссия №26,1202,1072,"0,566596194503171","0,745098039215686"
26 Территориальная избирательная комиссия №26,1203,925,"0,547985781990521","0,809729729729729"
26 Территориальная избирательная комиссия №26,1204,1016,"0,580239862935465","0,807086614173228"
26 Территориальная избирательная комиссия №26,1205,889,"0,582950819672131","0,772522522522522"
26 Территориальная избирательная комиссия №26,1206,1318,"0,581128747795414","0,766135155656795"
26 Территориальная избирательная комиссия №26,1207,1240,"0,589073634204275","0,757062146892655"
26 Территориальная избирательная комиссия №26,1208,882,"0,550218340611353","0,770454545454545"
26 Территориальная избирательная комиссия №26,1209,924,"0,576059850374064","0,813651137594799"
26 Территориальная избирательная комиссия №26,1210,559,"0,952299829642248","0,760286225402504"
26 Территориальная избирательная комиссия №26,1211,809,"0,529103989535644","0,736711990111248"
26 Территориальная избирательная комиссия №26,1212,281,"0,635746606334841","0,814285714285714"
26 Территориальная избирательная комиссия №26,1213,1811,"0,695468509984639","0,739900387382401"
26 Территориальная избирательная комиссия №26,1214,989,"0,509531169500257","0,798786653185035"
26 Территориальная избирательная комиссия №26,1215,936,"0,478038815117466","0,780982905982906"
26 Территориальная избирательная комиссия №26,1216,1027,"0,570555555555555","0,794921875"
27 Территориальная избирательная комиссия №27,1367,1196,"0,592959841348537","0,670854271356783"
27 Территориальная избирательная комиссия №27,1368,1492,"0,688509460083064","0,675385647216633"
27 Территориальная избирательная комиссия №27,1369,1250,"0,658935160780179","0,7392"
27 Территориальная избирательная комиссия №27,1370,1097,"0,656493117893477","0,736554238833181"
27 Территориальная избирательная комиссия №27,1371,1284,"0,645550527903469","0,694241686942416"
27 Территориальная избирательная комиссия №27,1372,878,"0,68808777429467","0,747139588100686"
27 Территориальная избирательная комиссия №27,1373,728,"0,706796116504854","0,727272727272727"
27 Территориальная избирательная комиссия №27,1374,702,"0,674351585014409","0,763532763532763"
27 Территориальная избирательная комиссия №27,1375,1529,"0,630515463917525","0,750821827744904"
27 Территориальная избирательная комиссия №27,1376,741,"0,726470588235294","0,733423545331529"
27 Территориальная избирательная комиссия №27,1377,904,"0,646638054363376","0,735619469026548"
27 Территориальная избирательная комиссия №27,1378,1057,"0,690849673202614","0,751187084520417"
27 Территориальная избирательная комиссия №27,1379,1295,"0,699621826039978","0,769111969111969"
27 Территориальная избирательная комиссия №27,1380,1095,"0,668906536346976","0,734188817598533"
27 Территориальная избирательная комиссия №27,1381,1256,"0,676724137931034","0,758785942492012"
27 Территориальная избирательная комиссия №27,1382,1195,"0,578692493946731","0,754811715481171"
27 Территориальная избирательная комиссия №27,1383,1091,"0,608138238573021","0,758079409048938"
27 Территориальная избирательная комиссия №27,1384,937,"0,608836907082521","0,760939167556029"
27 Территориальная избирательная комиссия №27,1385,584,"0,616033755274261","0,746575342465753"
27 Территориальная избирательная комиссия №27,1386,1446,"0,631716906946264","0,773545706371191"
27 Территориальная избирательная комиссия №27,1387,893,"0,582517938682322","0,739910313901345"
27 Территориальная избирательная комиссия №27,1388,1010,"0,574189880613985","0,776237623762376"
27 Территориальная избирательная комиссия №27,1389,1478,"0,631893971782813","0,735593220338983"
27 Территориальная избирательная комиссия №27,1390,1289,"0,655979643765903","0,723950233281493"
27 Территориальная избирательная комиссия №27,1391,1460,"0,580286168521462","0,72945205479452"
27 Территориальная избирательная комиссия №27,1392,1067,"0,627278071722516","0,758200562324273"
27 Территориальная избирательная комиссия №27,1393,1625,"0,653397667872939","0,71076923076923"
27 Территориальная избирательная комиссия №27,1394,1132,"0,575788402848423","0,752650176678445"
27 Территориальная избирательная комиссия №27,1395,1013,"0,698620689655172","0,676209279368213"
27 Территориальная избирательная комиссия №27,1396,1047,"0,645101663585951","0,650095602294455"
27 Территориальная избирательная комиссия №27,1397,1070,"0,685458039718129","0,68041237113402"
27 Территориальная избирательная комиссия №27,1398,1473,"0,591091492776886","0,682744565217391"
27 Территориальная избирательная комиссия №27,1399,1067,"0,688831504196255","0,68041237113402"
27 Территориальная избирательная комиссия №27,1400,932,"0,661462029808374","0,703544575725026"
27 Территориальная избирательная комиссия №27,1401,1168,"0,641758241758241","0,710368466152527"
27 Территориальная избирательная комиссия №27,1402,1343,"0,652258377853326","0,725986597170513"
27 Территориальная избирательная комиссия №27,1403,1487,"0,671028880866426","0,729657027572293"
27 Территориальная избирательная комиссия №27,1404,1685,"0,62779433681073","0,737939249553305"
27 Территориальная избирательная комиссия №27,1405,1428,"0,62659060991663","0,76750700280112"
27 Территориальная избирательная комиссия №27,1406,1385,"0,581688366232675","0,761010830324909"
27 Территориальная избирательная комиссия №27,1407,1441,"0,610076206604572","0,773768216516308"
27 Территориальная избирательная комиссия №27,1408,1052,"0,621015348288075","0,74"
27 Территориальная избирательная комиссия №27,1409,1532,"0,647780126849894","0,723796967699406"
27 Территориальная избирательная комиссия №27,1410,1302,"0,5809906291834","0,742703533026113"
27 Территориальная избирательная комиссия №27,1411,416,"0,69681742043551","0,701923076923076"
27 Территориальная избирательная комиссия №27,1412,730,"0,564142194744976","0,852054794520548"
27 Территориальная избирательная комиссия №27,1413,951,"0,9481555333998","0,772870662460567"
27 Территориальная избирательная комиссия №27,1414,642,"0,914529914529914","0,682242990654205"
28 Территориальная избирательная комиссия №28,1867,1405,"0,609016038144776","0,760885082084225"
28 Территориальная избирательная комиссия №28,1868,1382,"0,631915866483767","0,751830161054172"
28 Территориальная избирательная комиссия №28,1869,1412,"0,627834593152512","0,719546742209631"
28 Территориальная избирательная комиссия №28,1870,1451,"0,602324616023246","0,75051688490696"
28 Территориальная избирательная комиссия №28,1871,1420,"0,575831305758313","0,658433309809456"
28 Территориальная избирательная комиссия №28,1872,1301,"0,595423340961098","0,706153846153846"
28 Территориальная избирательная комиссия №28,1873,1229,"0,610228401191658","0,715918367346938"
28 Территориальная избирательная комиссия №28,1874,1341,"0,594414893617021","0,744220730797912"
28 Территориальная избирательная комиссия №28,1875,1093,"0,63806187974314","0,704963235294117"
28 Территориальная избирательная комиссия №28,1876,1176,"0,639825897714907","0,767006802721088"
28 Территориальная избирательная комиссия №28,1877,1461,"0,668344007319304","0,738620689655172"
28 Территориальная избирательная комиссия №28,1878,1294,"0,605805243445692","0,765842349304482"
28 Территориальная избирательная комиссия №28,1879,1333,"0,61287356321839","0,755822689706987"
28 Территориальная избирательная комиссия №28,1880,1544,"0,73071462375769","0,768194070080862"
28 Территориальная избирательная комиссия №28,1881,1392,"0,567931456548347","0,726815240833932"
28 Территориальная избирательная комиссия №28,1882,1451,"0,637802197802197","0,741557546519641"
28 Территориальная избирательная комиссия №28,1883,1359,"0,601860053144375","0,713024282560706"
28 Территориальная избирательная комиссия №28,1884,1412,"0,610462602680501","0,738044254104211"
28 Территориальная избирательная комиссия №28,1885,1423,"0,630482941958351","0,725228390723823"
28 Территориальная избирательная комиссия №28,1886,899,"0,591058514135437","0,742474916387959"
28 Территориальная избирательная комиссия №28,1887,1400,"0,655737704918032","0,745"
28 Территориальная избирательная комиссия №28,1888,1400,"0,654817586529466","0,7584229390681"
28 Территориальная избирательная комиссия №28,1889,1627,"0,656842955187727","0,72167487684729"
28 Территориальная избирательная комиссия №28,1890,1177,"0,602354145342886","0,760407816482582"
28 Территориальная избирательная комиссия №28,1891,1280,"0,628375061364752","0,75508607198748"
28 Территориальная избирательная комиссия №28,1892,1486,"0,717527764365041","0,771197846567967"
28 Территориальная избирательная комиссия №28,1893,1268,"0,606698564593301","0,771112865035517"
28 Территориальная избирательная комиссия №28,1894,1838,"0,671538180489587","0,729847494553376"
28 Территориальная избирательная комиссия №28,1895,1092,"0,684639498432601","0,727522935779816"
28 Территориальная избирательная комиссия №28,1896,1426,"0,601433994095318","0,706872370266479"
28 Территориальная избирательная комиссия №28,1897,1629,"0,635335413416536","0,724984653161448"
28 Территориальная избирательная комиссия №28,1898,1167,"0,58702213279678","0,739502999143102"
28 Территориальная избирательная комиссия №28,1899,1198,"0,662610619469026","0,749582637729549"
28 Территориальная избирательная комиссия №28,1900,924,"0,627717391304347","0,784632034632034"
28 Территориальная избирательная комиссия №28,1901,1381,"0,608370044052863","0,758146270818247"
28 Территориальная избирательная комиссия №28,1902,1104,"0,60759493670886","0,786231884057971"
28 Территориальная избирательная комиссия №28,1903,1083,"0,627826086956521","0,799445471349353"
28 Территориальная избирательная комиссия №28,1904,1203,"0,618191161356629","0,757903494176372"
28 Территориальная избирательная комиссия №28,1905,1142,"0,585941508465879","0,768826619964973"
28 Территориальная избирательная комиссия №28,1906,1097,"0,634470792365529","0,732907930720145"
28 Территориальная избирательная комиссия №28,1907,1037,"0,6194743130227","0,745173745173745"
28 Территориальная избирательная комиссия №28,1908,1173,"0,585914085914085","0,726342710997442"
28 Территориальная избирательная комиссия №28,1909,1307,"0,600367478180983","0,743865030674846"
28 Территориальная избирательная комиссия №28,1910,1211,"0,635362014690451","0,748552522746071"
28 Территориальная избирательная комиссия №28,1911,1342,"0,635717669351018","0,75689783743475"
28 Территориальная избирательная комиссия №28,1912,1225,"0,650557620817843","0,719312602291325"
28 Территориальная избирательная комиссия №28,1913,1440,"0,634640810929925","0,753995830437804"
28 Территориальная избирательная комиссия №28,1914,1581,"0,6331597917501","0,785171102661597"
28 Территориальная избирательная комиссия №28,1915,1218,"0,605367793240556","0,777504105090312"
28 Территориальная избирательная комиссия №28,1916,1290,"0,659172202350536","0,724031007751938"
28 Территориальная избирательная комиссия №28,1917,1432,"0,629173989455184","0,740921787709497"
28 Территориальная избирательная комиссия №28,1918,1279,"0,623598244758654","0,733750978856695"
28 Территориальная избирательная комиссия №28,1919,1452,"0,707947342759629","0,804407713498622"
28 Территориальная избирательная комиссия №28,1920,1282,"0,637810945273631","0,761310452418096"
28 Территориальная избирательная комиссия №28,1921,659,"0,604032997250229","0,690440060698027"
28 Территориальная избирательная комиссия №28,1922,1327,"0,631904761904761","0,759245283018868"
28 Территориальная избирательная комиссия №28,1923,1426,"0,616515348032857","0,73492286115007"
28 Территориальная избирательная комиссия №28,1924,1401,"0,675506268081002","0,732334047109207"
28 Территориальная избирательная комиссия №28,1927,1640,"0,617237485886338","0,714024390243902"
28 Территориальная избирательная комиссия №28,1928,1342,"0,547085201793722","0,7"
28 Территориальная избирательная комиссия №28,1929,95,"0,58282208588957","0,873684210526315"
28 Территориальная избирательная комиссия №28,1930,1398,"0,648122392211404","0,770609318996415"
28 Территориальная избирательная комиссия №28,1931,1338,"0,601348314606741","0,729588014981273"
28 Территориальная избирательная комиссия №28,1932,1391,"0,655204898728214","0,774658027357811"
28 Территориальная избирательная комиссия №28,1933,1195,"0,664997217584863","0,735121542330259"
28 Территориальная избирательная комиссия №28,1934,850,"0,608882521489971","0,690588235294117"
28 Территориальная избирательная комиссия №28,1935,986,"0,685198054204308","0,776876267748478"
28 Территориальная избирательная комиссия №28,1936,931,"0,568376068376068","0,746236559139784"
28 Территориальная избирательная комиссия №28,1937,1360,"0,636108512628624","0,716703458425312"
28 Территориальная избирательная комиссия №28,1938,1482,"0,643508467216673","0,733739837398374"
28 Территориальная избирательная комиссия №28,1939,1404,"0,646111366774045","0,712250712250712"
28 Территориальная избирательная комиссия №28,1940,1230,"0,603236880823933","0,721138211382113"
28 Территориальная избирательная комиссия №28,1941,370,"0,981432360742705","0,772357723577235"
28 Территориальная избирательная комиссия №28,1942,1660,"0,60101375814627","0,711596842744383"
28 Территориальная избирательная комиссия №28,1943,1337,"0,57381974248927","0,722305389221556"
28 Территориальная избирательная комиссия №28,1944,1395,"0,56046605062274","0,745154343144292"
28 Территориальная избирательная комиссия №28,1945,1033,"0,632578077158603","0,720232333010648"
28 Территориальная избирательная комиссия №28,1946,687,"0,746739130434782","0,797671033478893"
28 Территориальная избирательная комиссия №28,1947,1047,1,"0,751671442215854"
29 Территориальная избирательная комиссия №29,2104,726,"0,590724165988608","0,723140495867768"
29 Территориальная избирательная комиссия №29,2105,1286,"0,565274725274725","0,774922118380062"
29 Территориальная избирательная комиссия №29,2106,1303,"0,571741992101799","0,727551803530314"
29 Территориальная избирательная комиссия №29,2107,1134,"0,58544140423335","0,756613756613756"
29 Территориальная избирательная комиссия №29,2108,1323,"0,636363636363636","0,772314674735249"
29 Территориальная избирательная комиссия №29,2109,1456,"0,683247301736274","0,762362637362637"
29 Территориальная избирательная комиссия №29,2110,1230,"0,608308605341246","0,778501628664495"
29 Территориальная избирательная комиссия №29,2111,1374,"0,624829467939972","0,776064610866373"
29 Территориальная избирательная комиссия №29,2112,1335,"0,57842287694974","0,753373313343328"
29 Территориальная избирательная комиссия №29,2113,1503,"0,556254626202812","0,737265415549597"
29 Территориальная избирательная комиссия №29,2114,1460,"0,592051905920519","0,740140845070422"
29 Территориальная избирательная комиссия №29,2115,1534,"0,626633986928104","0,760314341846758"
29 Территориальная избирательная комиссия №29,2116,1379,"0,561025223759153","0,75416968817984"
29 Территориальная избирательная комиссия №29,2117,1581,"0,59682899207248","0,757115749525616"
29 Территориальная избирательная комиссия №29,2118,1447,"0,740153452685422","0,78164116828929"
29 Территориальная избирательная комиссия №29,2119,1491,"0,611316113161131","0,763389830508474"
29 Территориальная избирательная комиссия №29,2120,1286,"0,589097572148419","0,763239875389408"
29 Территориальная избирательная комиссия №29,2121,1076,"0,599442896935933","0,772304832713754"
29 Территориальная избирательная комиссия №29,2122,1860,"0,746388443017656","0,790697674418604"
29 Территориальная избирательная комиссия №29,2123,1520,"0,627839735646427","0,752631578947368"
29 Территориальная избирательная комиссия №29,2124,1603,"0,658857377722975","0,777292576419214"
29 Территориальная избирательная комиссия №29,2125,1101,"0,695075757575757","0,807447774750227"
29 Территориальная избирательная комиссия №29,2126,1255,"0,621594848935116","0,749003984063745"
