% пу,явка,Вышестоящая комиссия,№ УИК,"Число избирателей, внесенных в списки избирателей",10.00,12.00,15.00,18.00,"1. Число избирателей, включенных в список избирателей","2. Число избирательных бюллетеней, полученных участковой избирательной комиссией","3. Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно","4. Число избирательных бюллетеней, выданных в помещении для голосования в день голосования","5. Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования",6. Число погашенных избирательных бюллетеней,7. Число избирательных бюллетеней в переносных ящиках для голосования,8. Число бюллетеней в стационарных ящиках для голосования,9. Число недействительных избирательных бюллетеней,10. Число действительных избирательных бюллетеней,11. Число утраченных избирательных бюллетеней,"12. Число избирательных бюллетеней, не учтенных при получении",13. Бабурин Сергей Николаевич,14. Грудинин Павел Николаевич,15. Жириновский Владимир Вольфович,16. Путин Владимир Владимирович,17. Собчак Ксения Анатольевна,18. Сурайкин Максим Александрович,19. Титов Борис Юрьевич,20. Явлинский Григорий Алексеевич
0.88421052631579,0.772357723577236,6 Выборгская,345,514,0.0623,0.2515,0.395,0.4778,492,450,0,363,17,70,17,363,3,377,0,0,1,17,17,336,2,1,1,2
0.796414852752881,0.58854559155991,6 Выборгская,346,1238,0.0662,0.2581,0.4521,0.5557,1327,1100,0,745,36,319,36,745,13,768,0,0,7,61,39,622,17,8,6,8
0.726098191214471,0.595384615384615,6 Выборгская,347,1287,0.0894,0.1707,0.4588,0.5381,1300,1100,0,764,10,326,10,764,15,759,0,0,5,99,65,562,14,7,4,3
0.820530251529572,0.821328866554997,6 Выборгская,348,1763,0.0567,0.2141,0.44,0.5456,1791,1550,0,1432,39,79,39,1432,15,1456,0,0,7,126,73,1207,16,4,9,14
0.786692759295499,0.595918367346939,6 Выборгская,349,1699,0.0783,0.2388,0.4346,0.5236,1715,1450,0,973,49,428,49,973,20,1002,0,0,7,86,47,804,20,10,16,12
0.809274495138369,0.618695048588616,2 Волосовская,35,2069,0.053,0.1994,0.3979,0.4651,2161,2000,0,1260,77,663,77,1260,18,1319,0,0,6,123,67,1082,13,9,7,12
0.845503922751961,0.831409934771701,6 Выборгская,350,1971,0.0766,0.2289,0.3973,0.493,1993,1700,0,1605,52,43,52,1605,15,1642,0,0,8,130,52,1401,20,5,14,12
0.879765395894428,0.874358974358974,6 Выборгская,351,777,0.0952,0.1928,0.4308,0.4756,780,700,0,578,104,18,104,578,9,673,0,0,1,28,30,600,6,3,3,2
0.759414225941423,0.570405727923628,6 Выборгская,352,821,0.0658,0.2187,0.3612,0.4337,838,750,0,396,82,272,82,396,10,468,0,0,2,57,29,363,8,2,5,2
0.797278911564626,0.870238095238095,6 Выборгская,353,809,0.1792,0.3543,0.5397,0.6758,840,750,4,698,33,15,37,698,8,727,0,0,4,62,51,586,10,2,5,7
0.734353268428373,0.585028478437754,7 Гатчинская,354,1349,0.0578,0.106,0.3595,0.4833,1229,1250,0,657,62,531,62,657,11,708,0,0,7,85,52,528,17,3,7,9
0.771653543307087,0.68371467025572,7 Гатчинская,355,717,0.1158,0.203,0.4122,0.581,743,650,0,369,139,142,139,369,3,505,0,0,8,71,17,392,6,3,3,5
0.816770186335404,0.54855195911414,7 Гатчинская,356,605,0.0826,0.1516,0.3524,0.478,587,500,0,295,27,178,27,295,1,321,0,0,2,36,13,263,1,0,1,5
0.799635701275045,0.662447257383966,7 Гатчинская,357,1581,0.0633,0.1758,0.4425,0.5919,1659,1450,0,1064,35,351,35,1063,6,1092,0,0,14,103,55,878,15,8,9,10
0.785714285714286,0.671854734111543,7 Гатчинская,358,747,0.0535,0.1973,0.4447,0.6355,771,600,0,483,35,82,35,483,3,515,0,0,5,52,28,407,4,2,8,9
0.782493368700265,0.641156462585034,7 Гатчинская,359,604,0.048,0.2264,0.3847,0.5326,588,500,0,345,32,123,32,345,1,376,0,0,2,46,12,295,12,2,3,4
0.772865853658537,0.658145363408521,2 Волосовская,36,1884,0.0475,0.1103,0.378,0.4289,1995,1900,0,1257,56,587,56,1256,19,1293,0,0,7,137,79,1014,19,9,13,15
0.789090909090909,0.626423690205011,7 Гатчинская,360,380,0.2632,0.2247,0.3889,0.5321,439,400,0,237,38,125,38,237,1,274,0,0,0,31,9,217,7,3,2,5
0.769063180827887,0.65014164305949,7 Гатчинская,361,757,0.1321,0.2061,0.3527,0.5192,706,700,0,407,52,241,52,407,2,457,0,0,2,41,36,353,11,6,1,7
0.782051282051282,0.703971119133574,7 Гатчинская,362,525,0.1905,0.1895,0.5163,0.6576,554,500,0,344,46,110,46,344,0,390,0,0,0,39,22,305,9,2,2,11
0.811428571428572,0.675675675675676,7 Гатчинская,363,1036,0.0965,0.1747,0.4122,0.5985,1036,1000,0,558,142,300,142,558,8,692,0,0,8,72,25,568,9,2,3,5
0.77710843373494,0.691666666666667,7 Гатчинская,364,237,0.0591,0.2194,0.4792,0.6417,240,220,0,148,18,54,18,148,0,166,0,0,0,16,9,129,6,2,3,1
0.775641025641026,0.88135593220339,7 Гатчинская,365,208,0.4808,0.481,0.5403,0.6635,177,200,0,135,21,44,21,135,1,155,0,0,0,14,16,121,1,0,1,2
0.77361963190184,0.676348547717842,7 Гатчинская,366,2402,0.055,0.191,0.3404,0.467,2410,2350,0,1323,307,720,307,1323,10,1620,0,0,11,134,74,1261,56,14,27,43
0.754626865671642,0.652766952455183,7 Гатчинская,367,2534,0.0584,0.1878,0.4257,0.5717,2566,2500,0,1645,30,825,30,1645,20,1655,0,0,21,162,64,1264,56,11,29,48
0.748683220466516,0.670196671709531,7 Гатчинская,368,2210,0.0723,0.2039,0.4081,0.5296,1983,2200,0,1297,32,871,32,1297,12,1317,0,0,6,147,57,995,39,18,20,35
0.760068065796937,0.65441722345954,7 Гатчинская,369,2659,0.0562,0.2112,0.4079,0.572,2694,2600,0,1737,26,837,26,1737,22,1741,0,0,18,175,60,1340,65,12,30,41
0.804212168486739,0.595171773444754,2 Волосовская,37,1935,0.0413,0.1409,0.3632,0.5189,2154,2000,0,1219,63,718,63,1219,15,1267,0,0,12,106,69,1031,18,10,8,13
0.749821810406272,0.611595466434176,7 Гатчинская,370,2287,0.0524,0.1605,0.5009,0.6417,2294,2300,0,1356,47,897,47,1356,25,1378,0,0,9,135,61,1052,53,12,20,36
0.817745803357314,0.834834834834835,7 Гатчинская,371,750,0.1307,0.352,0.468,0.806,999,950,0,783,51,116,51,783,5,829,0,0,4,54,38,682,25,3,8,15
0.758134490238612,0.673238408178167,7 Гатчинская,372,2707,0.0663,0.1589,0.3624,0.4995,2739,2600,0,1818,26,756,26,1818,19,1825,0,0,16,202,86,1398,56,15,18,34
0.747519294377067,0.751449875724938,7 Гатчинская,373,2640,0.081,0.2217,0.467,0.6016,2414,2400,0,1797,17,586,17,1797,26,1788,0,0,20,191,81,1356,56,23,24,37
0.7440543601359,0.603683492496589,7 Гатчинская,374,1453,0.1032,0.2178,0.4272,0.5354,1466,1450,0,870,15,565,15,868,4,879,0,0,5,89,64,657,29,12,8,15
0.75508607198748,0.623718887262079,7 Гатчинская,375,2047,0.0552,0.226,0.41,0.523,2049,2050,0,1252,26,772,26,1252,14,1264,0,0,13,134,41,965,46,9,23,33
0.763083451202263,0.642597638510445,7 Гатчинская,376,2176,0.096,0.2225,0.6909,0.5898,2202,2100,0,1374,41,685,41,1373,15,1399,0,0,12,139,69,1079,47,16,19,18
0.767369242779079,0.708909795240731,7 Гатчинская,377,1775,0.0812,0.2124,0.3735,0.5318,1807,1650,0,1104,177,369,177,1104,13,1268,0,0,17,112,69,983,39,11,17,20
0.778577857785779,0.613561190738699,7 Гатчинская,378,1785,0.0649,0.2023,0.431,0.5345,1814,1800,0,1081,32,687,32,1079,9,1102,0,0,5,95,61,865,25,10,15,26
0.769171779141104,0.601012425218592,7 Гатчинская,379,2159,0.0695,0.2143,0.3869,0.5158,2173,2200,0,1287,19,894,19,1285,16,1288,0,0,10,121,65,1003,36,10,22,21
0.810762331838565,0.692546583850932,2 Волосовская,38,1563,0.064,0.2367,0.4531,0.5923,1610,1500,0,1042,73,385,73,1042,13,1102,0,0,8,100,46,904,13,8,7,16
0.758382642998028,0.606096832038255,7 Гатчинская,380,1661,0.0584,0.1844,0.4241,0.5201,1673,1700,0,973,41,686,41,973,9,1005,0,0,4,115,48,769,29,8,9,23
0.738646895273401,0.568493150684932,7 Гатчинская,381,1849,0.0507,0.1551,0.4144,0.5109,1898,1950,0,1031,48,871,48,1031,17,1062,0,0,10,121,41,797,38,10,17,28
0.777227722772277,0.633891213389121,7 Гатчинская,382,1917,0.0902,0.2001,0.3914,0.5353,1912,1800,0,1181,31,588,31,1181,15,1197,0,0,7,95,68,942,34,10,12,29
0.79810298102981,0.688111888111888,7 Гатчинская,383,2086,0.0959,0.2685,0.4123,0.6002,2145,2200,0,1303,173,724,173,1303,15,1461,0,0,11,129,64,1178,26,9,13,31
0.788940092165899,0.588394793926247,7 Гатчинская,384,1806,0.0803,0.1733,0.4075,0.5109,1844,1800,0,1036,49,715,49,1036,8,1077,0,0,16,91,44,856,26,5,17,22
0.775732217573222,0.61821003621314,7 Гатчинская,385,1930,0.0658,0.1602,0.4246,0.4985,1933,1950,0,1096,99,755,99,1096,17,1178,0,0,10,116,54,927,35,5,7,24
0.768488745980708,0.453573164803111,7 Гатчинская,386,2008,0.0516,0.1569,0.3057,0.3813,2057,2000,0,898,35,1067,35,898,11,922,0,0,15,88,51,717,16,9,9,17
0.754761904761905,0.682926829268293,7 Гатчинская,387,1247,0.0746,0.2043,0.4412,0.5907,1230,1150,0,801,39,310,39,801,7,833,0,0,7,87,50,634,24,4,11,16
0.7925,0.758533501896334,7 Гатчинская,388,1488,0.0871,0.2185,0.5342,0.7068,1582,1550,0,1107,93,350,93,1107,24,1176,0,0,7,105,44,951,34,5,9,21
0.758454106280193,0.59414466130884,7 Гатчинская,389,1766,0.0548,0.227,0.372,0.5397,1742,1700,0,1008,27,665,27,1008,12,1023,0,0,10,104,59,785,33,5,12,15
0.825352112676056,0.645454545454546,2 Волосовская,39,493,0.0498,0.1594,0.2879,0.463,550,500,0,328,27,145,27,328,5,350,0,0,1,24,15,293,8,4,5,0
0.771547248182762,0.686875891583452,7 Гатчинская,390,1387,0.0584,0.1858,0.4512,0.5872,1402,1400,0,949,14,437,14,949,6,957,0,0,8,111,27,743,28,6,14,20
0.777777777777778,0.562167392356072,7 Гатчинская,391,2065,0.0518,0.1976,0.4198,0.4839,2067,2100,0,1101,61,938,61,1100,17,1144,0,0,10,102,57,903,27,15,11,19
0.78827646544182,0.713928794503435,7 Гатчинская,392,1901,0.05,0.263,0.4629,0.5708,1601,1950,0,1101,42,807,42,1101,10,1133,0,0,10,108,55,901,22,11,19,7
0.809902740937224,0.577925396014308,7 Гатчинская,393,1957,0.0766,0.1967,0.4123,0.5259,1957,1950,0,1072,59,819,59,1072,12,1119,0,0,5,101,48,916,16,14,6,13
0.765339966832504,0.660821917808219,7 Гатчинская,394,1820,0.0451,0.1978,0.4923,0.578,1825,1800,0,1181,25,594,25,1181,16,1190,0,0,19,108,73,923,29,11,5,22
0.792153589315526,0.670397313933968,7 Гатчинская,395,1802,0.0627,0.2051,0.3922,0.5773,1787,1850,0,1152,46,652,46,1152,15,1183,0,0,12,103,49,949,29,8,9,24
0.781461434370771,0.640103941100043,7 Гатчинская,396,2291,0.0877,0.1833,0.4072,0.5757,2309,2300,0,1442,36,822,36,1442,17,1461,0,0,12,139,61,1155,37,22,15,20
0.758343634116193,0.736123748862602,7 Гатчинская,397,2198,0.0564,0.1865,0.4736,0.5705,2198,2500,0,1581,37,882,37,1581,18,1600,0,0,15,174,90,1227,35,10,21,28
0.801219512195122,0.680049668874172,7 Гатчинская,398,2463,0.0564,0.213,0.4994,0.6151,2416,2450,0,1606,37,807,37,1603,5,1635,0,0,15,137,57,1314,43,9,17,43
0.795801526717557,0.618167518678726,7 Гатчинская,399,2501,0.008,0.2319,0.4078,0.5962,2543,2600,0,1512,60,1028,60,1512,17,1555,0,0,15,131,69,1251,40,13,10,26
0.764025448235975,0.726585468290634,1 Бокситогорская,4,2363,0.1214,0.3829,0.535,0.6233,2381,2000,0,1572,158,270,158,1571,12,1717,0,0,13,213,104,1321,17,22,15,12
0.888715953307393,0.801621958827199,2 Волосовская,40,1582,0.0695,0.2399,0.434,0.7105,1603,1500,0,1238,47,215,47,1238,6,1279,0,0,4,59,42,1142,16,4,10,2
0.796747967479675,0.695476575121163,7 Гатчинская,400,1219,0.0468,0.1946,0.3712,0.5519,1238,1300,0,703,158,439,158,703,9,852,0,0,8,58,56,686,26,6,7,5
0.811864406779661,0.612033195020747,7 Гатчинская,401,959,0.0365,0.1356,0.3205,0.4492,964,1000,0,489,101,410,101,489,5,585,0,0,3,50,30,479,8,3,4,8
0.831081081081081,0.620111731843575,7 Гатчинская,402,1377,0.068,0.2252,0.4405,0.5123,1432,1350,0,807,81,462,81,807,10,878,0,0,6,46,67,738,6,7,2,6
0.783834586466166,0.770788141720897,7 Гатчинская,403,1729,0.101,0.2148,0.4015,0.5939,1383,1850,0,1048,18,784,18,1046,12,1052,0,0,6,107,49,834,21,5,12,18
0.855714285714286,0.862068965517241,7 Гатчинская,404,1606,0.2179,0.3225,0.4651,0.5081,1624,1600,0,1330,70,200,70,1330,16,1384,0,0,8,86,43,1198,16,7,10,16
0.820231213872832,0.821462488129155,7 Гатчинская,405,2166,0.035,0.1923,0.5906,0.6582,2106,2400,0,1696,34,670,34,1696,14,1716,0,0,10,138,78,1419,24,13,17,17
0.824780976220275,0.571530758226037,7 Гатчинская,406,1380,0.0964,0.2401,0.3865,0.4892,1398,1400,0,769,30,601,30,769,5,794,0,0,3,49,49,659,15,9,4,6
0.885296381832179,0.897719419488597,7 Гатчинская,407,1420,0.0789,0.2475,0.5549,0.692,1447,1400,0,1280,19,101,19,1280,9,1290,0,0,1,61,35,1150,21,6,9,7
0.816831683168317,0.657552083333333,7 Гатчинская,408,1504,0.1044,0.2028,0.5041,0.5616,1536,1600,0,981,29,590,29,981,18,992,0,0,7,80,40,825,15,7,8,10
0.86983632112237,0.866891891891892,7 Гатчинская,409,1480,0.1061,0.2687,0.3677,0.5875,1480,1500,0,1272,11,217,11,1272,6,1277,0,0,6,72,46,1116,16,4,9,8
0.88391502276176,0.828930817610063,2 Волосовская,41,1590,0.0943,0.1918,0.5022,0.6384,1590,1700,0,1210,108,382,108,1210,12,1306,0,0,12,61,44,1165,6,9,7,2
0.845640569395018,0.831668516463189,7 Гатчинская,410,2778,0.0853,0.1512,0.4356,0.5112,2703,2900,0,2212,36,652,36,2212,16,2232,0,0,14,141,84,1901,34,15,17,26
0.803680981595092,0.518008474576271,7 Гатчинская,411,918,0.0817,0.1647,0.3138,0.4707,944,900,0,438,51,411,51,438,4,485,0,0,8,44,25,393,4,3,5,3
0.761552680221811,0.734056987788331,7 Гатчинская,412,818,0.0623,0.222,0.4049,0.4939,737,850,0,439,102,309,102,439,3,538,0,0,4,56,29,412,13,6,6,12
0.795267489711934,0.594132029339853,7 Гатчинская,413,1639,0.0696,0.188,0.3909,0.4828,1636,1650,0,889,83,678,83,889,6,966,0,0,7,118,41,773,10,6,2,9
0.810077519379845,0.745664739884393,7 Гатчинская,414,843,0.1317,0.2254,0.3713,0.5248,692,800,0,418,98,284,98,418,2,514,0,0,3,43,25,418,9,4,3,9
0.775811209439528,0.721276595744681,7 Гатчинская,415,557,0.149,0.2531,0.4093,0.535,470,550,0,286,53,211,53,286,4,335,0,0,0,32,18,263,11,4,3,4
0.774058577405858,0.850533807829181,7 Гатчинская,416,845,0.1893,0.4673,0.5821,0.7101,843,800,0,701,16,83,16,701,7,710,0,0,10,40,61,555,26,4,10,4
0.782142857142857,0.542635658914729,7 Гатчинская,417,506,0.0791,0.1795,0.2854,0.5157,516,450,0,241,39,170,39,241,4,276,0,0,2,31,14,219,5,4,0,1
0.815365551425031,0.620769230769231,7 Гатчинская,418,1293,0.1044,0.2381,0.3941,0.5381,1300,1200,0,783,24,393,24,783,12,795,0,0,1,58,32,658,19,6,12,9
0.775179856115108,0.758526603001364,7 Гатчинская,419,833,0.1453,0.2653,0.4826,0.6146,733,800,0,538,18,244,18,538,6,550,0,0,6,44,34,431,21,4,8,2
0.808602150537634,0.733438485804416,2 Волосовская,42,608,0.0836,0.2476,0.4099,0.6477,634,600,0,395,70,135,70,395,2,463,0,0,4,33,31,376,8,4,1,6
0.812877263581489,0.612068965517241,7 Гатчинская,420,802,0.0661,0.2333,0.382,0.56,812,800,0,475,22,303,22,475,6,491,0,0,3,41,23,404,6,2,8,4
0.745762711864407,0.653136531365314,7 Гатчинская,421,1170,0.1137,0.253,0.3718,0.5564,1084,1100,0,648,60,392,60,648,10,698,0,0,2,85,51,528,15,8,4,5
0.771477663230241,0.771371769383698,7 Гатчинская,422,1969,0.0523,0.2265,0.3864,0.5055,1509,2150,0,1110,54,986,54,1110,13,1151,0,0,8,118,72,898,16,10,11,18
0.791376912378303,0.595691797845899,7 Гатчинская,423,2369,0.0321,0.1381,0.3958,0.5273,2414,2300,0,1311,127,862,127,1311,10,1428,0,0,9,138,67,1138,32,7,19,18
0.806981519507187,0.749230769230769,7 Гатчинская,424,1592,0.0245,0.1345,0.2954,0.4283,1300,1500,0,900,74,526,74,900,9,965,0,0,1,92,48,786,5,4,12,17
0.765853658536585,0.653907496012759,7 Гатчинская,425,608,0.0395,0.1803,0.4113,0.5774,627,550,0,350,60,140,60,350,10,400,0,0,2,43,19,314,11,2,6,3
0.817367949865712,0.66016548463357,7 Гатчинская,426,1659,0.0904,0.1194,0.4545,0.5531,1692,1700,0,1070,47,583,47,1070,9,1108,0,0,6,97,54,913,17,2,7,12
0.821731748726655,0.686480186480187,7 Гатчинская,427,875,0.1714,0.2286,0.5023,0.5171,858,950,0,541,48,361,48,541,1,588,0,0,2,62,24,484,7,2,2,5
0.819852941176471,0.753462603878116,7 Гатчинская,428,366,0.0765,0.2896,0.3634,0.6148,361,350,0,194,78,78,78,194,1,271,0,0,0,19,14,223,9,0,1,5
0.797933409873709,0.62037037037037,7 Гатчинская,429,1404,0.1175,0.2735,0.4245,0.5734,1404,1400,0,772,99,529,99,772,12,859,0,0,8,83,43,695,11,6,6,7
0.909192825112108,0.926753246753247,2 Волосовская,43,1888,0.0524,0.1635,0.4439,0.7028,1925,1800,0,1622,162,16,162,1622,18,1766,0,0,10,61,48,1622,11,5,3,6
0.862804878048781,0.82,7 Гатчинская,430,1217,0.0896,0.2859,0.4536,0.6278,1200,1200,0,962,22,216,22,962,6,978,0,0,3,67,36,849,11,4,2,6
0.812080536912752,0.886904761904762,7 Гатчинская,431,330,0.0576,0.2036,0.3214,0.5714,336,300,0,189,109,2,109,189,1,297,0,0,3,15,19,242,9,1,0,8
0.810902896081772,0.759379042690815,7 Гатчинская,432,2300,0.0917,0.2736,0.5123,0.5847,2319,2300,0,1690,71,539,71,1690,10,1751,0,0,18,128,109,1428,41,8,5,14
0.78703071672355,0.657694033198744,7 Гатчинская,433,2218,0.0834,0.0902,0.4818,0.5917,2229,2250,0,1249,217,784,217,1248,25,1440,0,0,10,131,84,1153,23,13,9,17
0.834821428571429,0.648148148148148,7 Гатчинская,434,1706,0.0468,0.2207,0.3805,0.5437,1728,1700,0,966,154,580,154,966,13,1107,0,0,3,71,65,935,10,4,10,9
0.845894263217098,0.879327398615232,7 Гатчинская,435,1312,0.0511,0.2209,0.3294,0.5778,1011,1300,0,709,180,411,180,709,7,882,0,0,6,64,32,752,11,4,6,7
0.806588735387885,0.680897250361794,7 Гатчинская,436,1329,0.1618,0.3318,0.5081,0.6052,1382,1400,0,880,61,459,61,880,10,931,0,0,4,77,58,759,8,7,8,10
0.812714776632302,0.732997481108312,7 Гатчинская,437,613,0.0517,0.2177,0.5105,0.647,794,900,0,472,110,318,110,472,6,576,0,0,1,48,35,473,10,7,1,1
0.841558441558441,0.974683544303798,7 Гатчинская,438,805,0.1006,0.2932,0.6547,0.8621,790,800,0,648,122,30,122,648,7,763,0,0,4,45,43,648,7,5,4,7
0.842327150084317,0.740787008119925,7 Гатчинская,439,1630,0.0914,0.1779,0.5626,0.6123,1601,1750,0,846,340,564,340,846,19,1167,0,0,3,66,65,999,10,10,7,7
0.877049180327869,0.887272727272727,2 Волосовская,44,250,0.012,0.108,0.3889,0.7847,275,250,0,90,154,6,154,90,0,244,0,0,8,5,13,214,1,2,0,1
0.76875,0.637450199203187,7 Гатчинская,440,1035,0.052,0.158,0.38,0.5614,1004,1000,0,533,107,360,107,533,7,633,0,0,3,64,46,492,10,4,2,12
0.790764790764791,0.611111111111111,7 Гатчинская,441,1086,0.0488,0.2007,0.4174,0.5451,1134,1100,0,580,113,407,113,580,4,689,0,0,6,71,41,548,9,2,6,6
0.81619937694704,0.620889748549323,7 Гатчинская,442,1005,0.0735,0.2261,0.4222,0.5477,1034,950,0,577,65,308,65,577,4,638,0,0,6,50,35,524,10,1,7,5
0.848970251716247,0.793103448275862,7 Гатчинская,443,541,0.0792,0.221,0.5174,0.6271,551,450,0,399,38,13,38,399,0,437,0,0,1,26,25,371,5,2,4,3
0.85126582278481,0.728110599078341,7 Гатчинская,444,432,0.0856,0.1921,0.4259,0.5069,434,350,0,261,55,34,55,261,4,312,0,0,5,20,10,269,5,0,0,3
0.876923076923077,0.800492610837438,7 Гатчинская,445,418,0.1172,0.3429,0.4739,0.6919,406,400,0,268,57,75,57,268,2,323,0,0,0,16,13,285,4,1,1,3
0.784883720930232,0.659003831417625,7 Гатчинская,446,2018,0.0608,0.2233,0.4852,0.5797,2088,2000,0,1215,161,624,161,1215,13,1363,0,0,9,120,81,1080,39,9,12,13
0.851735015772871,0.698622589531681,7 Гатчинская,447,1783,0.0477,0.2089,0.4834,0.6017,1815,1800,0,1061,207,532,207,1061,4,1264,0,0,5,84,56,1080,10,11,8,10
0.910430839002268,0.88643216080402,7 Гатчинская,448,940,0.1349,0.2838,0.5298,0.8166,995,950,0,695,187,68,187,695,9,873,0,0,1,36,14,803,10,3,2,4
0.850815850815851,0.753954305799649,7 Гатчинская,449,563,0.0671,0.1714,0.474,0.6228,569,500,0,326,103,71,103,326,2,427,0,0,4,28,16,365,5,2,2,5
0.86052303860523,0.724075743913436,2 Волосовская,45,1105,0.0498,0.2262,0.4615,0.638,1109,1000,0,714,89,197,89,714,2,801,0,0,3,45,42,691,8,4,3,5
0.823585810162991,0.817398119122257,7 Гатчинская,450,1313,0.0503,0.2237,0.488,0.5562,1276,1300,0,856,187,257,187,856,4,1039,0,0,4,91,43,859,20,6,8,8
0.819218241042345,0.746958637469586,7 Гатчинская,451,1662,0.0921,0.2515,0.4618,0.5798,1644,1700,0,998,230,472,230,998,15,1213,0,0,4,96,63,1006,19,7,11,7
0.77645305514158,0.895861148197597,7 Гатчинская,452,771,0.0467,0.2421,0.5253,0.6435,749,800,0,518,153,129,153,518,7,664,0,0,7,60,37,521,17,7,4,11
0.830434782608696,0.618279569892473,7 Гатчинская,453,712,0.0823,0.2349,0.4566,0.5581,744,700,0,391,69,240,69,391,3,457,0,0,7,31,14,382,12,2,5,4
0.792191435768262,0.700176366843033,7 Гатчинская,454,1148,0.1019,0.2613,0.4355,0.5836,1134,1150,0,689,105,356,105,689,16,778,0,0,5,57,52,629,12,5,6,12
0.77917282127031,0.650336215177714,7 Гатчинская,455,2044,0.0636,0.1751,0.4907,0.592,2082,2000,0,1300,54,646,54,1300,22,1332,0,0,8,135,74,1055,32,7,7,14
0.806201550387597,0.612535612535612,7 Гатчинская,456,1064,0.0517,0.1684,0.395,0.5301,1053,1050,0,568,77,405,77,568,3,642,0,0,3,57,30,520,7,9,9,7
0.771070615034169,0.667680608365019,7 Гатчинская,457,1269,0.0612,0.2461,0.479,0.585,1315,1250,0,820,58,372,58,820,21,857,0,0,6,83,59,677,12,8,6,6
0.81985670419652,0.803453947368421,7 Гатчинская,458,1295,0.0554,0.1563,0.4909,0.6161,1216,1200,0,774,203,223,203,774,14,963,0,0,6,71,48,801,17,5,9,6
0.851409978308026,0.765145228215768,7 Гатчинская,459,1194,0.0915,0.2436,0.4458,0.542,1205,1200,0,752,170,278,170,752,8,914,0,0,6,55,36,785,11,4,9,8
0.854041013268999,0.717128027681661,2 Волосовская,46,1152,0.0477,0.1641,0.4167,0.5729,1156,1000,0,775,54,171,54,775,3,826,0,0,4,50,42,708,13,4,1,4
0.802083333333333,0.705882352941176,7 Гатчинская,460,550,0.0582,0.2145,0.5423,0.653,544,430,0,306,78,46,78,306,4,380,0,0,8,29,22,308,2,2,4,5
0.780068728522337,0.628509719222462,7 Гатчинская,461,473,0.055,0.2084,0.4315,0.556,463,400,0,224,67,109,67,224,1,290,0,0,2,26,19,227,5,1,6,4
0.858569051580699,0.710401891252955,7 Гатчинская,462,845,0.1065,0.3787,0.4994,0.6012,846,800,0,556,45,199,45,556,5,596,0,0,4,33,23,516,6,7,3,4
0.837116154873164,0.692876965772433,7 Гатчинская,463,1079,0.0538,0.2595,0.4819,0.5782,1081,1050,0,645,104,301,104,645,10,739,0,0,1,61,24,627,10,5,5,6
0.831494483450351,0.746816479400749,7 Гатчинская,464,1597,0.0751,0.3225,0.4688,0.568,1335,1600,0,940,57,603,57,940,16,981,0,0,9,45,57,829,13,4,13,11
0.799819657348963,0.655824955647546,7 Гатчинская,465,1794,0.1001,0.3039,0.4959,0.551,1691,1800,0,1044,65,691,65,1044,8,1101,0,0,4,106,60,887,17,7,11,9
0.830242510699001,0.732497387669802,7 Гатчинская,466,916,0.1246,0.2476,0.4594,0.541,957,850,0,543,158,149,158,543,9,692,0,0,3,50,35,582,8,6,2,6
0.861417322834646,0.946348733233979,7 Гатчинская,467,637,0.0862,0.2492,0.5099,0.7867,671,650,0,484,151,15,151,484,3,632,0,0,2,37,24,547,10,2,4,6
0.825613079019074,0.617845117845118,7 Гатчинская,468,603,0.0978,0.149,0.4255,0.5381,594,550,0,343,24,183,24,343,2,365,0,0,3,36,13,303,3,1,5,1
0.872246696035242,0.93801652892562,7 Гатчинская,469,237,0.1308,0.2532,0.4519,0.6067,242,230,0,195,32,3,32,195,3,224,0,0,0,6,11,198,7,1,1,0
0.866150442477876,0.757753562447611,2 Волосовская,47,1109,0.0369,0.1704,0.3553,0.5294,1193,1000,0,788,116,96,116,788,6,898,0,0,0,51,51,783,5,3,4,1
0.727447216890595,0.843042071197411,7 Гатчинская,470,603,0.3311,0.6059,0.7762,0.809,618,550,0,519,2,29,2,519,5,516,0,0,5,46,43,379,27,1,6,9
0.768867924528302,0.632458233890215,11 Кингисеппская,471,1665,0.0614,0.192,0.3672,0.5755,1676,1600,0,1006,54,540,54,1006,6,1054,0,0,10,115,69,815,13,9,9,14
0.786527514231499,0.701929474384564,11 Кингисеппская,472,1480,0.0843,0.2464,0.5267,0.6256,1503,1400,0,1024,31,345,31,1023,13,1041,0,0,9,95,59,829,17,12,10,10
0.768211920529801,0.636582430806258,11 Кингисеппская,473,1606,0.0774,0.2337,0.4924,0.593,1662,1400,0,1038,20,342,20,1037,13,1044,0,0,7,109,67,812,26,5,6,12
0.78963110667996,0.638500635324015,11 Кингисеппская,474,1545,0.0781,0.2262,0.4321,0.4806,1574,1400,0,950,55,395,55,948,14,989,0,0,6,93,58,792,22,5,6,7
0.791954022988506,0.660592255125285,11 Кингисеппская,475,1215,0.0947,0.2708,0.4813,0.5969,1317,1100,0,814,56,230,56,814,8,862,0,0,6,72,67,689,12,4,6,6
0.793103448275862,0.631808278867103,11 Кингисеппская,476,424,0.1186,0.2844,0.4922,0.5746,459,400,0,276,14,110,14,276,0,290,0,0,4,35,14,230,5,0,2,0
0.766556291390728,0.702325581395349,11 Кингисеппская,477,1694,0.1004,0.3075,0.5139,0.6288,1720,1500,0,1148,60,292,60,1148,30,1178,0,0,3,110,68,926,26,14,20,11
